ID,NAME,SERIAL,MANUFACTURER,MODEL,TYPE,CPU,RAM_MB,DISK_GB,OS,DOMAIN,LOCATION,BUILDING,ROOM,MACADDR,PURCHASE_DATE,WARRANTY_END
3674608,Latitude 5490,DL8QAFT5VL,Dell,LATITUDE-VZ-0606,Laptop,Intel Core i5-7500,32768,256,Windows 11 Edu,PEDA.UVSQ,Vélizy,Bâtiment B,Salle 145,02:00:00:38:86:39,2017-01-05,2020-01-05
7304843,OptiPlex 9020,DL79QKFEDE,Dell,OPTIPLEX-VZ-0607,Desktop,Intel Core i5-10400,32768,256,Windows 11 Pro,PEDA.UVSQ,Vélizy,R&T,Salle 105,02:00:00:09:A1:60,2019-05-20,2022-05-19
9420936,ProDesk 400 G4,HPVQ9HUGNL,HP,PRODESK-RB-0608,Desktop,Intel Core i5-7500,32768,1024,Windows 11 Edu,WORKGROUP,Rambouillet,Bâtiment B,Salle 120,02:00:00:1A:F6:68,2019-10-08,2022-10-07
6182794,EliteDesk 800 G3,HPFL4WC2QY,HP,ELITEDESK-VZ-0609,Desktop,Intel Core i5-6500,16384,1024,Windows 11 Edu,PEDA.UVSQ,Vélizy,Bâtiment A,Bureau 203,02:00:00:64:1E:2F,2018-07-07,2021-07-06
1674916,OptiPlex 7050,DLU24BDSHK,Dell,OPTIPLEX-RB-0610,Desktop,Intel Core i5-7500,4096,256,Windows 10 Edu,ADM.UVSQ,Rambouillet,Bâtiment B,Bureau 202,02:00:00:5D:D7:81,2020-06-27,2023-06-27
3145133,All-in-One 24-df,HP73KAEWMM,HP,ALLINONE-RB-0611,AiO,Intel Core i7-8700,4096,512,Windows 10 Edu,WORKGROUP,Rambouillet,GEII,Salle 113,02:00:00:3C:C7:A6,2024-10-29,2029-10-28
4688578,OptiPlex 7070,DLMRWD2AT2,Dell,OPTIPLEX-VZ-0612,Desktop,Intel Core i7-8700,4096,1024,Windows 10 Edu,WORKGROUP,Vélizy,GEII,Bureau 223,02:00:00:11:0B:03,2021-03-24,2024-03-23
4465582,OptiPlex 7060,DLJ93895MP,Dell,OPTIPLEX-RB-0613,Desktop,Intel Core i5-6500,32768,1024,Windows 11 Pro,PEDA.UVSQ,Rambouillet,INFO,Salle 104,02:00:00:1F:6C:EA,2024-11-27,2029-11-26
1744483,ProOne 600 G5 AiO,HP9JPHN4WN,HP,PROONE-VZ-0614,AiO,Intel Core i5-7500,4096,512,Windows 10 Edu,PEDA.UVSQ,Vélizy,MMI,Bureau 208,02:00:00:27:D2:A5,2022-01-07,2027-01-06
1052072,ProOne 600 G5 AiO,HP8NXYMXG9,HP,PROONE-VZ-0615,AiO,Intel Core i5-6500,32768,1024,Windows 10 Pro,ADM.UVSQ,Vélizy,GEII,Bureau 216,02:00:00:71:9F:94,2023-01-16,2028-01-15
2625408,OptiPlex 9020,DL68B3BDJ7,Dell,OPTIPLEX-VZ-0616,Desktop,Intel Core i5-8250U,8192,512,Windows 10 Pro,ADM.UVSQ,Vélizy,MMI,Bureau 207,02:00:00:75:27:9D,2024-05-19,2028-05-18
6218948,ThinkPad T480,LNU22P9GQS,Lenovo,THINKPAD-RB-0617,Laptop,Intel Core i5-8250U,8192,256,Windows 11 Edu,ADM.UVSQ,Rambouillet,Bâtiment B,Salle 108,02:00:00:57:A9:EC,2023-10-15,2026-10-14
2435278,Latitude 5490,DLWCWGMSQQ,Dell,LATITUDE-RB-0618,Laptop,Intel Core i7-8700,4096,512,Windows 10 Edu,ADM.UVSQ,Rambouillet,MMI,Salle 145,02:00:00:64:B1:59,2023-12-12,2027-12-11
3469130,OptiPlex 7070,DLZG6S4YGS,Dell,OPTIPLEX-VZ-0619,Desktop,Intel Core i5-8250U,16384,1024,Windows 10 Pro,PEDA.UVSQ,Vélizy,Bâtiment A,Bureau 206,02:00:00:03:DD:50,2021-06-12,2025-06-11
2730269,ThinkPad T480,LN3JARAJCP,Lenovo,THINKPAD-VZ-0620,Laptop,Intel Core i5-7500,8192,512,Windows 11 Pro,WORKGROUP,Vélizy,Bâtiment B,Bureau 209,02:00:00:41:B2:25,2021-12-14,2026-12-13
2211248,Latitude 5490,DLC4E8GF8X,Dell,LATITUDE-RB-0621,Laptop,Intel Core i5-7500,16384,512,Windows 11 Edu,PEDA.UVSQ,Rambouillet,Bâtiment A,Bureau 224,02:00:00:5C:EB:96,2023-11-06,2028-11-04
8193062,OptiPlex 9020,DLQ9RV8263,Dell,OPTIPLEX-RB-0622,Desktop,Intel Core i5-7500,32768,1024,Windows 10 Edu,WORKGROUP,Rambouillet,INFO,Salle 147,02:00:00:13:42:BF,2023-12-08,2028-12-06
6624742,ProDesk 400 G4,HPGPESBKUN,HP,PRODESK-RB-0623,Desktop,Intel Core i5-6500,32768,256,Windows 10 Edu,ADM.UVSQ,Rambouillet,R&T,Salle 105,02:00:00:09:7F:CA,2022-05-01,2025-04-30
1243848,Latitude 5490,DL7LFP8E7C,Dell,LATITUDE-VZ-0624,Laptop,Intel Core i7-8700,16384,512,Windows 11 Edu,PEDA.UVSQ,Vélizy,Bâtiment B,Salle 127,02:00:00:08:CA:51,2021-02-15,2026-02-14
7154781,ProOne 600 G5 AiO,HPDPS59YNF,HP,PROONE-VZ-0625,AiO,Intel Core i5-8250U,16384,512,Windows 10 Edu,WORKGROUP,Vélizy,R&T,Salle 142,02:00:00:1F:4D:02,2024-03-08,2029-03-07
2603710,Latitude 5490,DLFEGTT5BD,Dell,LATITUDE-VZ-0626,Laptop,Intel Core i5-6500,8192,256,Windows 11 Edu,ADM.UVSQ,Vélizy,R&T,Bureau 208,02:00:00:04:DF:3F,2019-01-27,2022-01-26
9077604,EliteDesk 800 G3,HPPEXNHEMY,HP,ELITEDESK-RB-0627,Desktop,Intel Core i5-7500,8192,256,Windows 10 Edu,PEDA.UVSQ,Rambouillet,Bâtiment A,Salle 118,02:00:00:30:D9:34,2023-01-14,2028-01-13
7986873,ProDesk 600 G3,HP8YTCQJRM,HP,PRODESK-RB-0628,Desktop,Intel Core i7-8650U,32768,256,Windows 10 Pro,PEDA.UVSQ,Rambouillet,Bâtiment A,Salle 104,02:00:00:50:82:BF,2017-04-24,2020-04-23
4767249,OptiPlex 7050,DL8NSPXZEC,Dell,OPTIPLEX-RB-0629,Desktop,Intel Core i5-7500,8192,1024,Windows 11 Pro,WORKGROUP,Rambouillet,MMI,Salle 157,02:00:00:06:E0:F6,2021-10-21,2026-10-20
9555630,ProOne 600 G5 AiO,HPYU9BZJQG,HP,PROONE-VZ-0630,AiO,Intel Core i7-8650U,4096,256,Windows 10 Pro,WORKGROUP,Vélizy,R&T,Bureau 218,02:00:00:61:7C:C7,2022-06-29,2027-06-28
7805150,OptiPlex 7060,DL9XXGAP3J,Dell,OPTIPLEX-VZ-0631,Desktop,Intel Core i5-7500,4096,512,Windows 11 Pro,ADM.UVSQ,Vélizy,INFO,Bureau 226,02:00:00:14:1E:0C,2019-11-01,2022-10-31
4249737,OptiPlex 7060,DLGKVMWBZ6,Dell,OPTIPLEX-RB-0632,Desktop,Intel Core i5-6500,4096,512,Windows 10 Pro,PEDA.UVSQ,Rambouillet,INFO,Bureau 227,02:00:00:69:4D:23,2019-07-07,2023-07-06
4544647,ProDesk 600 G3,HPFM2K7D3B,HP,PRODESK-RB-0633,Desktop,Intel Core i5-8250U,16384,512,Windows 10 Pro,PEDA.UVSQ,Rambouillet,MMI,Salle 150,02:00:00:2C:2E:21,2020-11-04,2024-11-03
1838301,OptiPlex 9020,DL7RTNGZB3,Dell,OPTIPLEX-RB-0634,Desktop,Intel Core i5-8250U,16384,1024,Windows 11 Pro,PEDA.UVSQ,Rambouillet,GEII,Salle 149,02:00:00:31:25:D3,2020-06-17,2023-06-17
4828244,Latitude 5490,DLL2D3SSUA,Dell,LATITUDE-VZ-0635,Laptop,Intel Core i7-8650U,4096,256,Windows 10 Edu,PEDA.UVSQ,Vélizy,Bâtiment B,Salle 134,02:00:00:08:B7:16,2018-11-01,2022-10-31
6645089,OptiPlex 7070,DLK7TMUGXM,Dell,OPTIPLEX-VZ-0636,Desktop,Intel Core i5-8250U,32768,256,Windows 10 Edu,PEDA.UVSQ,Vélizy,MMI,Bureau 225,02:00:00:55:17:EB,2019-07-03,2024-07-01
9240032,OptiPlex 7050,DLZ97FNGBQ,Dell,OPTIPLEX-RB-0637,Desktop,Intel Core i5-7500,8192,512,Windows 10 Pro,PEDA.UVSQ,Rambouillet,INFO,Salle 154,02:00:00:7A:6F:9D,2021-04-20,2024-04-19
5614821,OptiPlex 7070,DLL7AGZUA8,Dell,OPTIPLEX-VZ-0638,Desktop,Intel Core i5-8250U,16384,256,Windows 11 Edu,ADM.UVSQ,Vélizy,Bâtiment B,Bureau 229,02:00:00:77:A2:83,2020-10-04,2024-10-03
3323774,Latitude 5490,DLW3BLCX2C,Dell,LATITUDE-VZ-0639,Laptop,Intel Core i5-6500,4096,512,Windows 11 Pro,PEDA.UVSQ,Vélizy,Bâtiment B,Bureau 215,02:00:00:53:A0:6F,2019-02-06,2022-02-05
9662646,OptiPlex 7070,DL3XC8BJF8,Dell,OPTIPLEX-RB-0640,Desktop,Intel Core i5-7500,4096,512,Windows 11 Pro,ADM.UVSQ,Rambouillet,MMI,Salle 144,02:00:00:2A:27:F9,2020-02-06,2023-02-05
1046172,ProDesk 400 G4,HPPZAJWPLE,HP,PRODESK-VZ-0641,Desktop,Intel Core i5-8250U,4096,512,Windows 11 Edu,PEDA.UVSQ,Vélizy,Bâtiment B,Salle 130,02:00:00:0C:0A:5A,2024-03-30,2028-03-29
6806167,OptiPlex 7070,DL82B3RJGG,Dell,OPTIPLEX-RB-0642,Desktop,Intel Core i5-8250U,32768,1024,Windows 11 Edu,ADM.UVSQ,Rambouillet,INFO,Salle 158,02:00:00:25:72:56,2019-06-23,2024-06-21
1740627,ProOne 600 G5 AiO,HPFAJQQ5LM,HP,PROONE-VZ-0643,AiO,Intel Core i5-6500,4096,1024,Windows 11 Pro,PEDA.UVSQ,Vélizy,Bâtiment A,Salle 146,02:00:00:1F:F1:F4,2019-07-16,2022-07-15
1964976,EliteDesk 800 G3,HPXZBVMUR9,HP,ELITEDESK-VZ-0644,Desktop,Intel Core i5-8250U,16384,256,Windows 10 Edu,ADM.UVSQ,Vélizy,INFO,Salle 146,02:00:00:71:70:F3,2020-05-12,2024-05-11
8956456,ThinkPad T480,LNR56P3ZHJ,Lenovo,THINKPAD-VZ-0645,Laptop,Intel Core i5-7500,16384,256,Windows 10 Pro,ADM.UVSQ,Vélizy,GEII,Salle 106,02:00:00:25:23:E9,2023-11-16,2026-11-15
1075210,ProOne 600 G5 AiO,HP4564HFSC,HP,PROONE-RB-0646,AiO,Intel Core i7-8650U,4096,512,Windows 11 Edu,WORKGROUP,Rambouillet,R&T,Bureau 202,02:00:00:06:23:E4,2023-11-10,2028-11-08
1172164,All-in-One 24-df,HPPVWPVGYH,HP,ALLINONE-RB-0647,AiO,Intel Core i5-10400,4096,512,Windows 11 Pro,PEDA.UVSQ,Rambouillet,GEII,Salle 118,02:00:00:3E:80:1B,2024-09-26,2029-09-25
9591200,EliteDesk 800 G3,HPY68MCB64,HP,ELITEDESK-VZ-0648,Desktop,Intel Core i5-7500,8192,1024,Windows 11 Edu,WORKGROUP,Vélizy,Bâtiment A,Bureau 208,02:00:00:2C:76:BC,2017-07-19,2021-07-18
8219330,Latitude 5490,DLN52Q7C7K,Dell,LATITUDE-VZ-0649,Laptop,Intel Core i5-8250U,8192,256,Windows 10 Pro,ADM.UVSQ,Vélizy,R&T,Salle 130,02:00:00:65:8E:09,2017-02-14,2020-02-14
4435687,OptiPlex 7070,DLXNXYBX5A,Dell,OPTIPLEX-RB-0650,Desktop,Intel Core i7-8700,16384,1024,Windows 10 Pro,ADM.UVSQ,Rambouillet,Bâtiment A,Salle 159,02:00:00:27:81:7E,2021-06-22,2025-06-21
6262597,Latitude 5490,DLYHR239RA,Dell,LATITUDE-VZ-0651,Laptop,Intel Core i5-6500,8192,256,Windows 10 Edu,ADM.UVSQ,Vélizy,Bâtiment B,Salle 123,02:00:00:61:31:90,2019-11-19,2024-11-17
4911977,EliteDesk 800 G3,HPACZVFC6B,HP,ELITEDESK-RB-0652,Desktop,Intel Core i5-6500,32768,256,Windows 10 Edu,WORKGROUP,Rambouillet,INFO,Bureau 228,02:00:00:1D:7B:CA,2023-03-18,2026-03-17
1033783,Latitude 5490,DLDY6JRJSL,Dell,LATITUDE-RB-0653,Laptop,Intel Core i7-8650U,32768,512,Windows 11 Edu,PEDA.UVSQ,Rambouillet,MMI,Bureau 225,02:00:00:1C:39:58,2018-11-25,2023-11-24
3955800,OptiPlex 7070,DLZLCWAW7Z,Dell,OPTIPLEX-VZ-0654,Desktop,Intel Core i5-10400,16384,512,Windows 11 Edu,ADM.UVSQ,Vélizy,GEII,Salle 139,02:00:00:1C:21:EE,2023-10-13,2026-10-12
4183957,ProDesk 600 G3,HPP5R4BFPC,HP,PRODESK-RB-0655,Desktop,Intel Core i5-10400,32768,256,Windows 11 Pro,ADM.UVSQ,Rambouillet,R&T,Salle 151,02:00:00:13:71:AE,2024-01-15,2028-01-14
5213328,EliteDesk 800 G3,HPYYF29GBL,HP,ELITEDESK-RB-0656,Desktop,Intel Core i7-8650U,16384,1024,Windows 10 Edu,ADM.UVSQ,Rambouillet,Bâtiment B,Salle 151,02:00:00:11:7E:91,2021-07-08,2026-07-07
4441188,OptiPlex 7050,DLEATC48QV,Dell,OPTIPLEX-RB-0657,Desktop,Intel Core i7-8650U,32768,512,Windows 10 Pro,PEDA.UVSQ,Rambouillet,MMI,Salle 155,02:00:00:42:4E:6C,2020-08-22,2024-08-21
2319957,ProOne 600 G5 AiO,HPRUT6KKU6,HP,PROONE-RB-0658,AiO,Intel Core i7-8650U,32768,256,Windows 11 Edu,PEDA.UVSQ,Rambouillet,MMI,Salle 119,02:00:00:1E:28:AA,2017-03-26,2022-03-25
3068049,ProDesk 600 G3,HPRY53Z5FA,HP,PRODESK-RB-0659,Desktop,Intel Core i5-8250U,16384,256,Windows 10 Edu,ADM.UVSQ,Rambouillet,MMI,Salle 120,02:00:00:1A:F3:AA,2021-05-12,2025-05-11
7151084,OptiPlex 7060,DL828S7KTN,Dell,OPTIPLEX-RB-0660,Desktop,Intel Core i5-7500,32768,1024,Windows 11 Edu,PEDA.UVSQ,Rambouillet,R&T,Salle 143,02:00:00:0F:C5:4A,2019-04-11,2024-04-09
7270760,OptiPlex 7070,DL952HHGUH,Dell,OPTIPLEX-VZ-0661,Desktop,Intel Core i7-8700,8192,256,Windows 10 Pro,ADM.UVSQ,Vélizy,Bâtiment A,Bureau 215,02:00:00:6A:54:77,2024-04-12,2027-04-12
4407464,OptiPlex 7060,DLLXACUWTH,Dell,OPTIPLEX-RB-0662,Desktop,Intel Core i5-7500,32768,256,Windows 10 Edu,WORKGROUP,Rambouillet,INFO,Salle 104,02:00:00:0C:55:DB,2017-12-10,2020-12-09
3971189,ProDesk 600 G3,HPDZESSGE4,HP,PRODESK-VZ-0663,Desktop,Intel Core i7-8650U,4096,1024,Windows 10 Pro,PEDA.UVSQ,Vélizy,Bâtiment A,Bureau 215,02:00:00:02:A3:39,2022-06-03,2026-06-02
7145188,ProDesk 400 G4,HPB969B4M7,HP,PRODESK-VZ-0664,Desktop,Intel Core i7-8700,16384,1024,Windows 10 Pro,PEDA.UVSQ,Vélizy,INFO,Salle 106,02:00:00:61:63:BC,2024-10-06,2029-10-05
2170135,OptiPlex 7060,DLMKLE2PSH,Dell,OPTIPLEX-VZ-0665,Desktop,Intel Core i7-8650U,8192,1024,Windows 10 Pro,WORKGROUP,Vélizy,INFO,Bureau 206,02:00:00:06:0B:9B,2020-03-10,2023-03-10
4771999,OptiPlex 7060,DL32GUHRR8,Dell,OPTIPLEX-VZ-0666,Desktop,Intel Core i5-10400,4096,1024,Windows 11 Edu,PEDA.UVSQ,Vélizy,Bâtiment A,Salle 135,02:00:00:0D:F2:23,2023-07-19,2027-07-18
4439267,ProDesk 600 G3,HP8WNCQ49N,HP,PRODESK-VZ-0667,Desktop,Intel Core i5-6500,8192,512,Windows 11 Edu,ADM.UVSQ,Vélizy,R&T,Bureau 215,02:00:00:26:AE:6B,2024-08-04,2027-08-04
5781997,OptiPlex 9020,DLDLSYYDK5,Dell,OPTIPLEX-RB-0668,Desktop,Intel Core i5-8250U,16384,256,Windows 11 Edu,WORKGROUP,Rambouillet,GEII,Salle 121,02:00:00:33:0B:A1,2021-05-07,2025-05-06
7014384,Latitude 5490,DLHREZT9YN,Dell,LATITUDE-RB-0669,Laptop,Intel Core i5-7500,16384,1024,Windows 11 Pro,PEDA.UVSQ,Rambouillet,MMI,Bureau 210,02:00:00:45:93:02,2024-12-08,2028-12-07
3036993,ProOne 600 G5 AiO,HPHC79E8T7,HP,PROONE-RB-0670,AiO,Intel Core i5-6500,8192,512,Windows 10 Edu,ADM.UVSQ,Rambouillet,R&T,Salle 147,02:00:00:70:B7:F0,2017-03-14,2020-03-13
5938184,Latitude 5490,DLX22DE8V6,Dell,LATITUDE-VZ-0671,Laptop,Intel Core i5-10400,16384,256,Windows 11 Pro,PEDA.UVSQ,Vélizy,MMI,Bureau 228,02:00:00:01:55:B0,2024-04-27,2029-04-26
5854344,ThinkCentre M720,LNGZ4D6YZC,Lenovo,THINKCENTRE-RB-0672,Desktop,Intel Core i5-8250U,4096,256,Windows 10 Pro,WORKGROUP,Rambouillet,INFO,Salle 124,02:00:00:40:8D:49,2019-07-06,2024-07-04
5793282,ProDesk 600 G3,HPF4DKXMSJ,HP,PRODESK-VZ-0673,Desktop,Intel Core i7-8650U,16384,256,Windows 11 Edu,PEDA.UVSQ,Vélizy,GEII,Salle 133,02:00:00:7B:CE:4F,2022-06-13,2025-06-12
3410590,ProOne 600 G5 AiO,HPPWUT79AE,HP,PROONE-VZ-0674,AiO,Intel Core i5-6500,16384,512,Windows 10 Edu,PEDA.UVSQ,Vélizy,INFO,Salle 121,02:00:00:72:A3:EE,2019-03-01,2024-02-28
1854307,ThinkPad T480,LNUFWR4WSR,Lenovo,THINKPAD-VZ-0675,Laptop,Intel Core i5-7500,32768,512,Windows 10 Pro,WORKGROUP,Vélizy,MMI,Salle 109,02:00:00:55:6F:CC,2018-09-18,2023-09-17
1840263,OptiPlex 7070,DLPMYY5L46,Dell,OPTIPLEX-RB-0676,Desktop,Intel Core i5-8250U,4096,256,Windows 11 Edu,ADM.UVSQ,Rambouillet,GEII,Bureau 227,02:00:00:0A:A1:62,2019-07-09,2024-07-07
9999203,EliteDesk 800 G3,HPAT3GUXAP,HP,ELITEDESK-RB-0677,Desktop,Intel Core i5-7500,32768,256,Windows 11 Pro,WORKGROUP,Rambouillet,Bâtiment B,Salle 148,02:00:00:5A:CA:F0,2020-07-15,2025-07-14
1575154,ProDesk 600 G3,HP6GU3KLBR,HP,PRODESK-RB-0678,Desktop,Intel Core i7-8700,32768,256,Windows 10 Edu,ADM.UVSQ,Rambouillet,GEII,Bureau 221,02:00:00:6C:20:BE,2019-10-22,2024-10-20
7251125,OptiPlex 7060,DLK8ZY27V9,Dell,OPTIPLEX-RB-0679,Desktop,Intel Core i7-8700,8192,512,Windows 10 Pro,WORKGROUP,Rambouillet,INFO,Salle 123,02:00:00:20:4A:E7,2018-12-04,2023-12-03
2557498,All-in-One 24-df,HPZP8LPHBK,HP,ALLINONE-RB-0680,AiO,Intel Core i7-8650U,32768,512,Windows 11 Pro,PEDA.UVSQ,Rambouillet,INFO,Salle 158,02:00:00:24:25:66,2019-12-08,2024-12-06
6601629,ThinkCentre M720,LNWLRGTXAA,Lenovo,THINKCENTRE-RB-0681,Desktop,Intel Core i5-7500,4096,512,Windows 10 Pro,WORKGROUP,Rambouillet,Bâtiment B,Salle 107,02:00:00:5A:DA:72,2021-10-24,2025-10-23
5903442,OptiPlex 7070,DLHG37SFJC,Dell,OPTIPLEX-VZ-0682,Desktop,Intel Core i5-8250U,4096,1024,Windows 11 Pro,ADM.UVSQ,Vélizy,R&T,Bureau 202,02:00:00:3F:E4:1C,2021-06-30,2024-06-29
7777730,OptiPlex 9020,DLWN8Z57VQ,Dell,OPTIPLEX-VZ-0683,Desktop,Intel Core i5-7500,8192,512,Windows 11 Pro,PEDA.UVSQ,Vélizy,GEII,Bureau 225,02:00:00:34:C0:68,2017-05-04,2022-05-03
2680869,OptiPlex 7070,DLAS3H4K2H,Dell,OPTIPLEX-RB-0684,Desktop,Intel Core i5-7500,4096,256,Windows 10 Pro,ADM.UVSQ,Rambouillet,GEII,Salle 108,02:00:00:0F:87:E2,2023-01-18,2026-01-17
3606308,Latitude 5490,DLDWE98R6T,Dell,LATITUDE-RB-0685,Laptop,Intel Core i5-10400,4096,512,Windows 10 Pro,PEDA.UVSQ,Rambouillet,Bâtiment B,Salle 112,02:00:00:3D:A4:87,2017-01-08,2022-01-07
2067724,OptiPlex 7050,DLZKKRP5DL,Dell,OPTIPLEX-RB-0686,Desktop,Intel Core i5-7500,32768,1024,Windows 10 Edu,WORKGROUP,Rambouillet,GEII,Bureau 216,02:00:00:71:27:DA,2019-10-06,2023-10-05
4584558,Latitude 5490,DLM56BYFU7,Dell,LATITUDE-RB-0687,Laptop,Intel Core i5-10400,8192,256,Windows 11 Pro,PEDA.UVSQ,Rambouillet,Bâtiment B,Salle 114,02:00:00:34:30:DA,2017-02-09,2022-02-08
4145058,OptiPlex 9020,DLXFHLCCBH,Dell,OPTIPLEX-VZ-0688,Desktop,Intel Core i5-10400,4096,256,Windows 11 Edu,ADM.UVSQ,Vélizy,MMI,Salle 153,02:00:00:15:AE:89,2024-06-08,2027-06-08
8942036,ProDesk 400 G4,HP9342PTNC,HP,PRODESK-VZ-0689,Desktop,Intel Core i5-6500,32768,1024,Windows 11 Pro,PEDA.UVSQ,Vélizy,Bâtiment A,Salle 136,02:00:00:54:55:4C,2018-12-20,2022-12-19
2215990,ThinkCentre M720,LNEKDFPNJP,Lenovo,THINKCENTRE-VZ-0690,Desktop,Intel Core i7-8650U,32768,1024,Windows 11 Pro,PEDA.UVSQ,Vélizy,R&T,Bureau 210,02:00:00:08:76:93,2023-11-09,2028-11-07
6352971,Latitude 5490,DL9JKN7KXB,Dell,LATITUDE-VZ-0691,Laptop,Intel Core i7-8650U,16384,1024,Windows 11 Edu,WORKGROUP,Vélizy,GEII,Bureau 207,02:00:00:31:ED:34,2023-10-10,2026-10-09
5082570,EliteDesk 800 G3,HPWRT4P6FW,HP,ELITEDESK-RB-0692,Desktop,Intel Core i7-8650U,8192,512,Windows 11 Edu,ADM.UVSQ,Rambouillet,MMI,Salle 120,02:00:00:2E:66:F4,2019-03-31,2022-03-30
5954186,OptiPlex 7060,DLU3PJGFYZ,Dell,OPTIPLEX-RB-0693,Desktop,Intel Core i5-7500,32768,256,Windows 10 Edu,ADM.UVSQ,Rambouillet,Bâtiment A,Salle 155,02:00:00:57:B9:5F,2018-11-13,2023-11-12
9060914,ThinkCentre M720,LNKTL7CZ7E,Lenovo,THINKCENTRE-RB-0694,Desktop,Intel Core i7-8700,32768,1024,Windows 11 Pro,PEDA.UVSQ,Rambouillet,Bâtiment B,Bureau 224,02:00:00:58:11:4D,2017-06-20,2020-06-19
6665604,OptiPlex 7050,DLW5BC6BGY,Dell,OPTIPLEX-RB-0695,Desktop,Intel Core i5-6500,8192,256,Windows 10 Pro,ADM.UVSQ,Rambouillet,R&T,Salle 106,02:00:00:55:BF:6E,2017-07-22,2022-07-21
1893512,ProOne 600 G5 AiO,HPG79KPSX3,HP,PROONE-VZ-0696,AiO,Intel Core i5-8250U,4096,1024,Windows 10 Edu,PEDA.UVSQ,Vélizy,GEII,Salle 126,02:00:00:43:38:99,2020-06-26,2025-06-25
1780024,ThinkCentre M910,LNG35NXAG7,Lenovo,THINKCENTRE-VZ-0697,Desktop,Intel Core i5-6500,32768,512,Windows 11 Pro,PEDA.UVSQ,Vélizy,Bâtiment B,Salle 148,02:00:00:4A:49:30,2022-12-07,2027-12-06
5572534,EliteDesk 800 G3,HPG24QC87M,HP,ELITEDESK-VZ-0698,Desktop,Intel Core i5-10400,4096,1024,Windows 11 Edu,ADM.UVSQ,Vélizy,Bâtiment A,Salle 130,02:00:00:73:DB:AD,2019-03-20,2022-03-19
7216066,OptiPlex 7050,DLP4NV3ATH,Dell,OPTIPLEX-VZ-0699,Desktop,Intel Core i7-8700,16384,1024,Windows 11 Edu,ADM.UVSQ,Vélizy,MMI,Salle 120,02:00:00:32:20:A3,2020-06-03,2024-06-02
9060529,OptiPlex 7070,DLZ6WEJVSD,Dell,OPTIPLEX-RB-0700,Desktop,Intel Core i5-10400,8192,1024,Windows 11 Pro,WORKGROUP,Rambouillet,R&T,Salle 152,02:00:00:74:AE:2A,2019-05-01,2024-04-29
3148150,OptiPlex 7060,DLXK7B5L3D,Dell,OPTIPLEX-RB-0701,Desktop,Intel Core i7-8700,32768,1024,Windows 11 Pro,ADM.UVSQ,Rambouillet,R&T,Salle 116,02:00:00:5C:6D:D7,2022-01-12,2027-01-11
6662696,ThinkCentre M720,LNUT3X9KA4,Lenovo,THINKCENTRE-VZ-0702,Desktop,Intel Core i5-10400,4096,512,Windows 10 Edu,PEDA.UVSQ,Vélizy,INFO,Bureau 229,02:00:00:34:1D:1C,2020-03-18,2023-03-18
2539512,ProOne 600 G5 AiO,HPUZASWSVS,HP,PROONE-RB-0703,AiO,Intel Core i7-8650U,16384,512,Windows 11 Edu,WORKGROUP,Rambouillet,GEII,Salle 120,02:00:00:63:22:2F,2019-12-31,2024-12-29
2811725,OptiPlex 9020,DL6PGNRY4F,Dell,OPTIPLEX-RB-0704,Desktop,Intel Core i5-10400,32768,512,Windows 10 Edu,WORKGROUP,Rambouillet,Bâtiment A,Salle 138,02:00:00:43:F8:DB,2019-07-14,2024-07-12
1459732,ThinkPad T480,LNKJAJXT76,Lenovo,THINKPAD-VZ-0705,Laptop,Intel Core i5-10400,32768,512,Windows 11 Pro,ADM.UVSQ,Vélizy,R&T,Salle 157,02:00:00:25:4A:DC,2022-08-28,2025-08-27
6919198,OptiPlex 7070,DLS6JKHN8G,Dell,OPTIPLEX-VZ-0706,Desktop,Intel Core i7-8650U,32768,256,Windows 10 Pro,PEDA.UVSQ,Vélizy,R&T,Bureau 222,02:00:00:5C:F1:2F,2022-04-03,2026-04-02
7777836,ThinkPad T480,LNYXLZ4LLX,Lenovo,THINKPAD-RB-0707,Laptop,Intel Core i7-8650U,4096,1024,Windows 10 Edu,ADM.UVSQ,Rambouillet,GEII,Salle 106,02:00:00:27:30:9E,2019-01-17,2023-01-16
9013928,OptiPlex 7050,DLWWBALTZ6,Dell,OPTIPLEX-RB-0708,Desktop,Intel Core i5-10400,32768,1024,Windows 10 Pro,ADM.UVSQ,Rambouillet,GEII,Bureau 212,02:00:00:27:53:BC,2023-07-15,2026-07-14
7009602,OptiPlex 7060,DLFWMHZ987,Dell,OPTIPLEX-VZ-0709,Desktop,Intel Core i5-6500,16384,512,Windows 11 Edu,PEDA.UVSQ,Vélizy,MMI,Salle 130,02:00:00:32:F5:C8,2024-09-21,2029-09-20
9174387,ProDesk 600 G3,HP3ZCSMNZT,HP,PRODESK-RB-0710,Desktop,Intel Core i5-7500,32768,256,Windows 11 Pro,ADM.UVSQ,Rambouillet,MMI,Bureau 210,02:00:00:27:EC:55,2019-03-25,2024-03-23
3381341,All-in-One 24-df,HPBXYJYJRY,HP,ALLINONE-RB-0711,AiO,Intel Core i7-8700,16384,1024,Windows 10 Pro,PEDA.UVSQ,Rambouillet,R&T,Salle 158,02:00:00:11:0F:DD,2023-11-10,2028-11-08
